代碼,性質名稱,英文名稱,使用性質類別,類別名稱,檔級,應用特約條款,附加條款,理賠分類,再保等級,"特一
再保小類(1)","二等
再保小類(2)","頭等
再保小類(3)","特二
再保小類(4)","三等
再保小類(5)","三等
再保小類(6)",危險等級(爆炸險等級),生效起期,排序,報價常用註記,使用性質業務類別,使用性質業務類別_簽核,業務類別,使用性質第二層類別,使用性質第二層類別名稱,營業否,耐用年度類別,新使用性質代碼,新使用性質名稱,查勘分類,費率分類,常用語,常用出單代號註記,商火外部通路使用註記,SC外部通路使用註記,SC新件註記,SC續保註記
Q0401B0,?紡織廠(精紡、織造、整染工作),,Q,,25,"A1,E1,E9(2)",SA1,Q,25,17BA,17BA,17BB,17BC,17BD,17BD,B,01/01/2001,2079,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0401B0,?紡織廠(精紡、織造、整染工作),,Q,,25,"A1,E1,E9(2)",SA1,Q,25,4A,4A,4B,4C,4C,4C,B,01/01/2002,2950,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0401B0,?紡織廠(精紡、織造、整染工作),,Q,,25,"A1,E1,E9(2)",SA1,Q,25,4A,4A,4B,4C,4C,4C,B,01/01/2003,3840,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0401B0,?紡織廠(精紡、織造、整染工作),,Q,,25,"A1,E1,E9(2)",SA1,Q,25,4A,4A,4B,4C,4C,4C,B,01/01/2004,6488,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0401B0,?紡織廠(精紡、織造、整染工作),TEXTILE FACTORY,Q,紡織工廠,33,"A1,E1,E9(2)",SA1,Q,27,4A,4A,4B,4C,4C,4C,B,01/01/2008,6799,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0401B0,?紡織廠(精紡、織造、整染工作),TEXTILE FACTORY,Q,紡織工廠,39,"A1,E1,E9(2)",SA1,Q,27,4A,4A,4B,4C,4C,4C,B,03/01/2009,7764,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0401B0,?紡織廠(精紡、織造、整染工作),TEXTILE FACTORY,Q,紡織工廠,44,"A1,E1,E9(2)",SA1,Q,27,4A,4A,4B,4C,4C,4C,B,11/06/2009,8385,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0401B0,?紡織廠(精紡、織造、整染工作),TEXTILE FACTORY,Q,紡織工廠,67,"A1,E1,E9(2)",SA1,Q,27,4A,4A,4B,4C,4C,4C,B,11/01/2010,9056,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0401B0,?紡織廠(精紡、織造、整染工作),TEXTILE FACTORY,Q,紡織工廠,70,"A1,E1,E9(2)",SA1,Q,27,4A,4A,4B,4C,4C,4C,B,11/01/2012,9738,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0401B0,?紡織廠(精紡、織造、整染工作),TEXTILE FACTORY,Q,紡織工廠,69,"A1,E1,E9(2)",SA1,Q,27,4A,4A,4B,4C,4C,4C,A,04/01/2014,10437,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0401B0,?紡織廠(精紡、織造、整染工作),TEXTILE FACTORY,Q,紡織工廠,71,"A1,E1,E9(2)",SA1,Q,27,4A,4A,4B,4C,4C,4C,A,06/01/2015,11119,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0401C8,紡織工廠,TEXTILE FACTORY,Q,紡織工廠,28,A1 E1,SA1,Q,,4A,4A,4B,4C,4C,4C,,01/01/1998,1134,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0401C8,紡織工廠,,Q,,28,A-1. E-1.,SA-1.,Q,28,4A,4A,4B,4C,4C,4C,,01/01/1999,5613,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0401C8,紡織工廠,,Q,,28,A-1. E-1.,SA-1.,Q,28,4A,4A,4B,4C,4C,4C,,01/01/2000,4728,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0401C8,紡織工廠,,Q,,28,A-1. E-1.,SA-1.,Q,28,17BA,17BA,17BB,17BC,17BD,17BD,,01/01/2001,2080,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0401C8,紡織工廠,,Q,,28,A-1. E-1.,SA-1.,Q,28,4A,4A,4B,4C,4C,4C,,01/01/2002,2951,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0401C8,紡織工廠,,Q,,28,A-1. E-1.,SA-1.,Q,28,4A,4A,4B,4C,4C,4C,,01/01/2003,3841,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0401C8,紡織工廠,,Q,,28,A-1. E-1.,SA-1.,Q,28,4A,4A,4B,4C,4C,4C,,01/01/2004,6489,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402A9,紡織工廠,TEXTILE FACTORY,Q,紡織工廠,61,A1 E1 E(9)1,SA1,Q,,4A,4A,4B,4C,4C,4C,,01/01/1998,1131,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402A9,紡織工廠,,Q,,61,A-1. E-1.9(1).,SA-1.,Q,61,4A,4A,4B,4C,4C,4C,,01/01/1999,5614,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402A9,紡織工廠,,Q,,61,A-1. E-1.9(1).,SA-1.,Q,61,4A,4A,4B,4C,4C,4C,,01/01/2000,4729,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402A9,紡織工廠,,Q,,61,A-1. E-1.9(1).,SA-1.,Q,61,17AA,17AA,17AB,17AC,17AD,17AD,,01/01/2001,2081,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402A9,紡織工廠,,Q,,61,A-1. E-1.9(1).,SA-1.,Q,61,4A,4A,4B,4C,4C,4C,,01/01/2002,2952,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402A9,紡織工廠,,Q,,61,A-1. E-1.9(1).,SA-1.,Q,61,4A,4A,4B,4C,4C,4C,,01/01/2003,3842,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402A9,紡織工廠,,Q,,61,A-1. E-1.9(1).,SA-1.,Q,61,4A,4A,4B,4C,4C,4C,,01/01/2004,6490,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402B7,紡織工廠,TEXTILE FACTORY,Q,紡織工廠,54,A1 E1 E(9)2,SA1,Q,,4A,4A,4B,4C,4C,4C,,01/01/1998,1133,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402B7,紡織工廠,,Q,,54,A-1. E-1.9(2).,SA-1.,Q,54,4A,4A,4B,4C,4C,4C,,01/01/1999,5615,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402B7,紡織工廠,,Q,,54,A-1. E-1.9(2).,SA-1.,Q,54,4A,4A,4B,4C,4C,4C,,01/01/2000,4730,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402B7,紡織工廠,,Q,,54,A-1. E-1.9(2).,SA-1.,Q,54,17AA,17AA,17AB,17AC,17AD,17AD,,01/01/2001,2082,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402B7,紡織工廠,,Q,,54,A-1. E-1.9(2).,SA-1.,Q,54,4A,4A,4B,4C,4C,4C,,01/01/2002,2953,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402B7,紡織工廠,,Q,,54,A-1. E-1.9(2).,SA-1.,Q,54,4A,4A,4B,4C,4C,4C,,01/01/2003,3843,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0402B7,紡織工廠,,Q,,54,A-1. E-1.9(2).,SA-1.,Q,54,4A,4A,4B,4C,4C,4C,,01/01/2004,6491,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0403A6,紡織工廠,TEXTILE FACTORY,Q,紡織工廠,33,A1 E1,SA1,Q,,4A,4A,4B,4C,4C,4C,,01/01/1998,1136,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0403A6,紡織工廠,,Q,,33,A-1. E-1.,SA-1.,Q,33,4A,4A,4B,4C,4C,4C,,01/01/1999,5616,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0403A6,紡織工廠,,Q,,33,A-1. E-1.,SA-1.,Q,33,4A,4A,4B,4C,4C,4C,,01/01/2000,4731,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0403A6,紡織工廠,,Q,,33,A-1. E-1.,SA-1.,Q,33,17BA,17BA,17BB,17BC,17BD,17BD,,01/01/2001,2083,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0403A6,紡織工廠,,Q,,33,A-1. E-1.,SA-1.,Q,33,4A,4A,4B,4C,4C,4C,,01/01/2002,2954,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0403A6,紡織工廠,,Q,,33,A-1. E-1.,SA-1.,Q,33,4A,4A,4B,4C,4C,4C,,01/01/2003,3844,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0403A6,紡織工廠,,Q,,33,A-1. E-1.,SA-1.,Q,33,4A,4A,4B,4C,4C,4C,,01/01/2004,6492,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,TEXTILE FACTORY,Q,紡織工廠,13,"A1,E1,E7",SA1,Q,,4A,4A,4B,4C,4C,4C,B,01/01/1998,1153,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,,Q,,13,"A1,E1,E7",SA1,Q,13,4A,4A,4B,4C,4C,4C,B,01/01/1999,5617,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,,Q,,13,"A1,E1,E7",SA1,Q,13,4A,4A,4B,4C,4C,4C,B,01/01/2000,4732,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,,Q,,13,"A1,E1,E7",SA1,Q,13,17CA,17CA,17CB,17CC,17CD,17CD,B,01/01/2001,2084,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,,Q,,13,"A1,E1,E7",SA1,Q,13,4A,4A,4B,4C,4C,4C,B,01/01/2002,2955,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,,Q,,13,"A1,E1,E7",SA1,Q,13,4A,4A,4B,4C,4C,4C,B,01/01/2003,3845,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,,Q,,13,"A1,E1,E7",SA1,Q,13,4A,4A,4B,4C,4C,4C,B,01/01/2004,6493,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,TEXTILE FACTORY,Q,紡織工廠,18,"A1,E1,E7",SA1,Q,15,4A,4A,4B,4C,4C,4C,B,01/01/2008,6800,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,TEXTILE FACTORY,Q,紡織工廠,24,"A1,E1,E7",SA1,Q,15,4A,4A,4B,4C,4C,4C,B,03/01/2009,7765,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,TEXTILE FACTORY,Q,紡織工廠,23,"A1,E1,E7",SA1,Q,15,4A,4A,4B,4C,4C,4C,B,11/06/2009,8386,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,TEXTILE FACTORY,Q,紡織工廠,19,"A1,E1,E7",SA1,Q,15,4A,4A,4B,4C,4C,4C,B,11/01/2010,9057,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,TEXTILE FACTORY,Q,紡織工廠,25,"A1,E1,E7",SA1,Q,15,4A,4A,4B,4C,4C,4C,B,11/01/2012,9739,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,TEXTILE FACTORY,Q,紡織工廠,22,"A1,E1,E7",SA1,Q,15,4A,4A,4B,4C,4C,4C,A,04/01/2014,10438,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0501A7,蠶絲、繅絲、綢緞工廠,TEXTILE FACTORY,Q,紡織工廠,24,"A1,E1,E7",SA1,Q,15,4A,4A,4B,4C,4C,4C,A,06/01/2015,11120,Y,D,,Z,Q4,其他紡織廠,N,,,,,,,N,,,,
Q0502A4,紡織工廠,TEXTILE FACTORY,Q,紡織工廠,17,A1 E1 E7,SA1,Q,,4A,4A,4B,4C,4C,4C,,01/01/1998,1154,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502A4,紡織工廠,,Q,,17,A-1. E-1.7.,SA-1.,Q,17,4A,4A,4B,4C,4C,4C,,01/01/1999,5618,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502A4,紡織工廠,,Q,,17,A-1. E-1.7.,SA-1.,Q,17,4A,4A,4B,4C,4C,4C,,01/01/2000,4733,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502A4,紡織工廠,,Q,,17,A-1. E-1.7.,SA-1.,Q,17,17CA,17CA,17CB,17CB,17CD,17CD,,01/01/2001,2085,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502A4,紡織工廠,,Q,,17,A-1. E-1.7.,SA-1.,Q,17,4A,4A,4B,4C,4C,4C,,01/01/2002,2956,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502A4,紡織工廠,,Q,,17,A-1. E-1.7.,SA-1.,Q,17,4A,4A,4B,4C,4C,4C,,01/01/2003,3846,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502A4,紡織工廠,,Q,,17,A-1. E-1.7.,SA-1.,Q,17,4A,4A,4B,4C,4C,4C,,01/01/2004,6494,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502B2,紡織工廠,TEXTILE FACTORY,Q,紡織工廠,28,A1 E1,SA1,Q,,4A,4A,4B,4C,4C,4C,,01/01/1998,1155,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502B2,紡織工廠,,Q,,28,A-1. E-1.,SA-1.,Q,28,4A,4A,4B,4C,4C,4C,,01/01/1999,5619,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502B2,紡織工廠,,Q,,28,A-1. E-1.,SA-1.,Q,28,4A,4A,4B,4C,4C,4C,,01/01/2000,4734,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502B2,紡織工廠,,Q,,28,A-1. E-1.,SA-1.,Q,28,17BA,17BA,17BB,17BC,17BD,17BD,,01/01/2001,2086,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502B2,紡織工廠,,Q,,28,A-1. E-1.,SA-1.,Q,28,4A,4A,4B,4C,4C,4C,,01/01/2002,2957,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502B2,紡織工廠,,Q,,28,A-1. E-1.,SA-1.,Q,28,4A,4A,4B,4C,4C,4C,,01/01/2003,3847,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0502B2,紡織工廠,,Q,,28,A-1. E-1.,SA-1.,Q,28,4A,4A,4B,4C,4C,4C,,01/01/2004,6495,Y,A,,Z,Q,紡織工廠,N,,,,,,,N,,,,
Q0503A1,綢緞工廠,,Q,,61,A-1. E-1.,SA-1.,,61,4A,4A,4B,4C,4C,4C,,01/01/1999,5620,Y,A,,Z,Q,,N,,,,,,,N,,,,
Q0503A1,綢緞工廠,,Q,,61,A-1. E-1.,SA-1.,,61,4A,4A,4B,4C,4C,4C,,01/01/2000,4735,Y,A,,Z,Q,,N,,,,,,,N,,,,
Q0503A1,綢緞工廠,,Q,,61,A-1. E-1.,SA-1.,,61,17AA,17AA,17AB,17AC,17AD,17AD,,01/01/2001,2087,Y,A,,Z,Q,,N,,,,,,,N,,,,
Q0503A1,綢緞工廠,,Q,,61,A-1. E-1.,SA-1.,,61,4A,4A,4B,4C,4C,4C,,01/01/2002,2958,Y,A,,Z,Q,,N,,,,,,,N,,,,
Q0503A1,綢緞工廠,,Q,,61,A-1. E-1.,SA-1.,,61,4A,4A,4B,4C,4C,4C,,01/01/2003,3848,Y,A,,Z,Q,,N,,,,,,,N,,,,
Q0503A1,綢緞工廠,,Q,,61,A-1. E-1.,SA-1.,,61,4A,4A,4B,4C,4C,4C,,01/01/2004,6496,Y,A,,Z,Q,,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內普通倉庫,16,"A1,C1",SA1,S,,4A,4A,4B,4C,4C,4C,A,01/01/1998,780,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),,R,,16,"A1,C1",SA1,S,16,4A,4A,4B,4C,4C,4C,A,01/01/1999,5621,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),,R,,16,"A1,C1",SA1,S,16,4A,4A,4B,4C,4C,4C,A,01/01/2000,4736,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),,R,,16,"A1,C1",SA1,S,16,3AA,3AA,3AB,3AC,3AD,3AD,A,01/01/2001,2088,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),,R,,16,"A1,C1",SA1,S,16,4A,4A,4B,4C,4C,4C,A,01/01/2002,2969,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),,R,,16,"A1,C1",SA1,S,16,4A,4A,4B,4C,4C,4C,A,01/01/2003,3849,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),,R,,16,"A1,C1",SA1,S,16,4A,4A,4B,4C,4C,4C,A,01/01/2004,6497,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內普通倉庫,17,"A1,C1",SA1,S,15,4A,4A,4B,4C,4C,4C,A,01/01/2008,6801,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內普通倉庫,26,"A1,C1",SA1,S,15,4A,4A,4B,4C,4C,4C,A,03/01/2009,7766,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內普通倉庫,13,"A1,C1",SA1,S,15,4A,4A,4B,4C,4C,4C,A,11/06/2009,8387,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內普通倉庫,9,"A1,C1",SA1,S,15,4A,4A,4B,4C,4C,4C,A,11/01/2010,9058,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內普通倉庫,10,"A1,C1",SA1,S,15,4A,4A,4B,4C,4C,4C,A,11/01/2012,9740,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內普通倉庫,9,"A1,C1",SA1,S,15,4A,4A,4B,4C,4C,4C,A,04/01/2014,10439,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0101A9,紡織廠倉庫(普通品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內普通倉庫,9,"A1,C1",SA1,S,15,4A,4A,4B,4C,4C,4C,A,06/01/2015,11121,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內危險倉庫,44,"A1,C2",SA1,S,44,4A,4A,4B,4C,4C,4C,A,01/01/1998,781,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),,R,,44,"A1,C2",SA1,S,43,4A,4A,4B,4C,4C,4C,A,01/01/1999,5622,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),,R,,44,"A1,C2",SA1,S,43,4A,4A,4B,4C,4C,4C,A,01/01/2000,4737,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),,R,,44,"A1,C2",SA1,S,43,3BA,3BA,3BB,3BC,3BD,3BD,A,01/01/2001,2089,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),,R,,44,"A1,C2",SA1,S,43,4A,4A,4B,4C,4C,4C,A,01/01/2002,2970,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),,R,,44,"A1,C2",SA1,S,43,4A,4A,4B,4C,4C,4C,A,01/01/2003,3850,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),,R,,44,"A1,C2",SA1,S,43,4A,4A,4B,4C,4C,4C,A,01/01/2004,6498,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內危險倉庫,54,"A1,C2",SA1,S,49,4A,4A,4B,4C,4C,4C,A,01/01/2008,6802,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內危險倉庫,66,"A1,C2",SA1,S,49,4A,4A,4B,4C,4C,4C,A,03/01/2009,7767,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內危險倉庫,50,"A1,C2",SA1,S,49,4A,4A,4B,4C,4C,4C,A,11/06/2009,8388,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內危險倉庫,70,"A1,C2",SA1,S,49,4A,4A,4B,4C,4C,4C,A,11/01/2010,9059,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內危險倉庫,66,"A1,C2",SA1,S,49,4A,4A,4B,4C,4C,4C,A,11/01/2012,9741,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內危險倉庫,64,"A1,C2",SA1,S,49,4A,4A,4B,4C,4C,4C,A,04/01/2014,10440,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0102A6,紡織廠倉庫(危險品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內危險倉庫,66,"A1,C2",SA1,S,49,4A,4A,4B,4C,4C,4C,A,06/01/2015,11122,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,39,"A1,C3",SA1,,39,4A,4A,4B,4C,4C,4C,B,01/01/1999,5623,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,39,"A1,C3",SA1,,39,4A,4A,4B,4C,4C,4C,B,01/01/2000,4738,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,39,"A1,C3",SA1,,39,3BA,3BA,3BB,3BC,3BD,3BD,B,01/01/2001,2090,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,39,"A1,C3",SA1,,39,4A,4A,4B,4C,4C,4C,B,01/01/2002,2971,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,39,"A1,C3",SA1,,39,4A,4A,4B,4C,4C,4C,B,01/01/2003,3851,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,39,"A1,C3",SA1,,39,4A,4A,4B,4C,4C,4C,B,01/01/2004,6499,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,55,"A1,C3",SA1,,39,4A,4A,4B,4C,4C,4C,B,01/01/2008,6803,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,68,"A1,C3",SA1,,39,4A,4A,4B,4C,4C,4C,B,03/01/2009,7768,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,52,"A1,C3",SA1,,39,4A,4A,4B,4C,4C,4C,B,11/06/2009,8389,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,39,"A1,C3",SA1,,39,4A,4A,4B,4C,4C,4C,B,11/01/2010,9060,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,37,"A1,C3",SA1,,39,4A,4A,4B,4C,4C,4C,B,11/01/2012,9742,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,30,"A1,C3",SA1,,39,4A,4A,4B,4C,4C,4C,A,04/01/2014,10441,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0103A3,紡織廠倉庫(特別危險品),,R,,32,"A1,C3",SA1,Q,39,4A,4A,4B,4C,4C,4C,A,06/01/2015,11123,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
R0104A1,紡織廠自動倉儲(普通品),WAREHOUSE IN TEXTILE FACTORY,R,紡織廠內自動倉庫,16,"A1,C1",SA1,S,,4A,4A,4B,4C,4C,4C,A,01/01/1998,1004,Y,D,,Z,R1,紡織工廠內倉庫、堆棧,N,,,,,,,N,,,,
